id,movie_title,year,actor_1_name,actor_2_name,actor_3_name,director_name,genres,comb
10189,pineapple express,2008.0,James Franco,Gary Cole,Rosie Perez,David Gordon Green,Action Comedy Crime,James Franco Gary Cole Rosie Perez David Gordon Green Action Comedy Crime
9454,ever after: a cinderella story,1998.0,Anjelica Huston,Dougray Scott,Jeanne Moreau,Andy Tennant,Comedy Drama Romance,Anjelica Huston Dougray Scott Jeanne Moreau Andy Tennant Comedy Drama Romance
2055,open range,2003.0,Robert Duvall,Michael Jeter,Julian Richings,Kevin Costner,Drama Romance Western,Robert Duvall Michael Jeter Julian Richings Kevin Costner Drama Romance Western
1551,flatliners,1990.0,Julia Roberts,Oliver Platt,Hope Davis,Joel Schumacher,Drama Horror Sci-Fi Thriller,Julia Roberts Oliver Platt Hope Davis Joel Schumacher Drama Horror Sci-Fi Thriller
5902,a bridge too far,1977.0,Ryan O'Neal,Dirk Bogarde,Wolfgang Preiss,Richard Attenborough,Drama History War,Ryan O'Neal Dirk Bogarde Wolfgang Preiss Richard Attenborough Drama History War
11460,red eye,2005.0,Robert Pine,Carl Gilliard,Suzie Plakson,Wes Craven,Mystery Thriller,Robert Pine Carl Gilliard Suzie Plakson Wes Craven Mystery Thriller
9358,final destination 2,2003.0,Sarah Carter,Michael Landes,Keegan Connor Tracy,David R. Ellis,Horror Thriller,Sarah Carter Michael Landes Keegan Connor Tracy David R. Ellis Horror Thriller
134,"o brother, where art thou?",2000.0,Holly Hunter,Tim Blake Nelson,Daniel von Bargen,Joel Coen,Adventure Comedy Crime Music,Holly Hunter Tim Blake Nelson Daniel von Bargen Joel Coen Adventure Comedy Crime Music
22894,legion,2010.0,Dennis Quaid,Kate Walsh,Charles S. Dutton,Scott Stewart,Action Fantasy Horror,Dennis Quaid Kate Walsh Charles S. Dutton Scott Stewart Action Fantasy Horror
134374,pain & gain,2013.0,Dwayne Johnson,Larry Hankin,Michael Rispoli,Michael Bay,Comedy Crime Drama,Dwayne Johnson Larry Hankin Michael Rispoli Michael Bay Comedy Crime Drama
1901,in good company,2004.0,Scarlett Johansson,Ty Burrell,Dennis Quaid,Paul Weitz,Comedy Drama Romance,Scarlett Johansson Ty Burrell Dennis Quaid Paul Weitz Comedy Drama Romance
15028,clockstoppers,2002.0,Michael Biehn,Paula Garcés,Jason George,Jonathan Frakes,Action Adventure Comedy Sci-Fi Thriller,Michael Biehn Paula Garcés Jason George Jonathan Frakes Action Adventure Comedy Sci-Fi Thriller
11509,silverado,1985.0,Scott Glenn,Todd Allen,Brad Leland,Lawrence Kasdan,Action Crime Drama Western,Scott Glenn Todd Allen Brad Leland Lawrence Kasdan Action Crime Drama Western
17047,agent cody banks 2: destination london,2004.0,Daniel Roebuck,Frankie Muniz,David Kelly,Kevin Allen,Action Adventure Comedy Family Romance Sci-Fi,Daniel Roebuck Frankie Muniz David Kelly Kevin Allen Action Adventure Comedy Family Romance Sci-Fi
62838,new year's eve,2011.0,Robert De Niro,Common,Seth Meyers,Garry Marshall,Comedy Romance,Robert De Niro Common Seth Meyers Garry Marshall Comedy Romance
2057,original sin,2001.0,Angelina Jolie Pitt,Gregory Itzin,Jack Thompson,Michael Cristofer,Drama Mystery Romance Thriller,Angelina Jolie Pitt Gregory Itzin Jack Thompson Michael Cristofer Drama Mystery Romance Thriller
70436,the raven,2012.0,Pam Ferris,Dave Legeno,Kevin McNally,James McTeigue,Crime Mystery Thriller,Pam Ferris Dave Legeno Kevin McNally James McTeigue Crime Mystery Thriller
16784,welcome to mooseport,2004.0,Rip Torn,Ray Romano,Maura Tierney,Donald Petrie,Comedy Romance,Rip Torn Ray Romano Maura Tierney Donald Petrie Comedy Romance
8011,highlander: the final dimension,1994.0,Christopher Lambert,Mako,Mario Van Peebles,Andrew Morahan,Action Fantasy Romance Sci-Fi,Christopher Lambert Mako Mario Van Peebles Andrew Morahan Action Fantasy Romance Sci-Fi
31640,blood and wine,1996.0,Harold Perrineau,Mike Starr,Judy Davis,Bob Rafelson,Crime Drama Thriller,Harold Perrineau Mike Starr Judy Davis Bob Rafelson Crime Drama Thriller
9092,snow white: a tale of terror,1997.0,David Conrad,Chris Bauer,Monica Keena,Michael Cohn,Fantasy Horror,David Conrad Chris Bauer Monica Keena Michael Cohn Fantasy Horror
2779,the curse of the jade scorpion,2001.0,Woody Allen,Elizabeth Berkley,Peter Gerety,Woody Allen,Comedy Crime Mystery Romance,Woody Allen Elizabeth Berkley Peter Gerety Woody Allen Comedy Crime Mystery Romance
316002,accidental love,2015.0,Jake Gyllenhaal,Kirstie Alley,Beverly D'Angelo,David O. Russell,Comedy Romance,Jake Gyllenhaal Kirstie Alley Beverly D'Angelo David O. Russell Comedy Romance
36355,flipper,1996.0,Paul Hogan,Chelsea Field,Jessica Wesson,Alan Shapiro,Adventure Family,Paul Hogan Chelsea Field Jessica Wesson Alan Shapiro Adventure Family
238615,self/less,2015.0,Ryan Reynolds,Derek Luke,Sandra Ellis Lafferty,Tarsem Singh,Action Mystery Sci-Fi Thriller,Ryan Reynolds Derek Luke Sandra Ellis Lafferty Tarsem Singh Action Mystery Sci-Fi Thriller
1985,the constant gardener,2005.0,Archie Panjabi,Danny Huston,Donald Sumpter,Fernando Meirelles,Drama Mystery Romance Thriller,Archie Panjabi Danny Huston Donald Sumpter Fernando Meirelles Drama Mystery Romance Thriller
615,the passion of the christ,2004.0,Christo Jivkov,Maia Morgenstern,Hristo Shopov,Mel Gibson,Drama,Christo Jivkov Maia Morgenstern Hristo Shopov Mel Gibson Drama
788,mrs. doubtfire,1993.0,Robin Williams,Mara Wilson,Matthew Lawrence,Chris Columbus,Comedy Drama Family Romance,Robin Williams Mara Wilson Matthew Lawrence Chris Columbus Comedy Drama Family Romance
380,rain man,1988.0,Tom Cruise,Valeria Golino,Beth Grant,Barry Levinson,Drama,Tom Cruise Valeria Golino Beth Grant Barry Levinson Drama
13223,gran torino,2008.0,Clint Eastwood,Dreama Walker,Ahney Her,Clint Eastwood,Drama,Clint Eastwood Dreama Walker Ahney Her Clint Eastwood Drama
10523,w.,2008.0,Toby Jones,Scott Glenn,Bruce McGill,Oliver Stone,Biography Drama History,Toby Jones Scott Glenn Bruce McGill Oliver Stone Biography Drama History
8681,taken,2008.0,Liam Neeson,Holly Valance,Xander Berkeley,Pierre Morel,Action Thriller,Liam Neeson Holly Valance Xander Berkeley Pierre Morel Action Thriller
239571,the best of me,2014.0,Luke Bracey,Gerald McRaney,Clarke Peters,Michael Hoffman,Drama Romance,Luke Bracey Gerald McRaney Clarke Peters Michael Hoffman Drama Romance
619,the bodyguard,1992.0,Bill Cobbs,Mike Starr,DeVaughn Nixon,Mick Jackson,Action Drama Music Romance,Bill Cobbs Mike Starr DeVaughn Nixon Mick Jackson Action Drama Music Romance
424,schindler's list,1993.0,Liam Neeson,Embeth Davidtz,Caroline Goodall,Steven Spielberg,Biography Drama History,Liam Neeson Embeth Davidtz Caroline Goodall Steven Spielberg Biography Drama History
50014,the help,2011.0,Emma Stone,Bryce Dallas Howard,Mike Vogel,Tate Taylor,Drama,Emma Stone Bryce Dallas Howard Mike Vogel Tate Taylor Drama
162903,the fifth estate,2013.0,Benedict Cumberbatch,Peter Capaldi,Jamie Blackley,Bill Condon,Biography Drama Thriller,Benedict Cumberbatch Peter Capaldi Jamie Blackley Bill Condon Biography Drama Thriller
11024,scooby-doo 2: monsters unleashed,2004.0,Sarah Michelle Gellar,Linda Cardellini,Tim Blake Nelson,Raja Gosnell,Adventure Comedy Family Fantasy Horror Mystery,Sarah Michelle Gellar Linda Cardellini Tim Blake Nelson Raja Gosnell Adventure Comedy Family Fantasy Horror Mystery
130944,viy,2014.0,Jason Flemyng,Igor Jijikine,Agnia Ditkovskite,Oleg Stepchenko,Adventure Fantasy Mystery Thriller,Jason Flemyng Igor Jijikine Agnia Ditkovskite Oleg Stepchenko Adventure Fantasy Mystery Thriller
6466,freddy vs. jason,2003.0,Katharine Isabelle,Jason Ritter,Zack Ward,Ronny Yu,Action Horror Thriller,Katharine Isabelle Jason Ritter Zack Ward Ronny Yu Action Horror Thriller
254024,the face of an angel,2014.0,Cara Delevingne,Ava Acres,Sara Stewart,Michael Winterbottom,Drama,Cara Delevingne Ava Acres Sara Stewart Michael Winterbottom Drama
12589,jimmy neutron: boy genius,2001.0,Martin Short,Rob Paulsen,Andrea Martin,John A. Davis,Action Adventure Animation Comedy Family Sci-Fi,Martin Short Rob Paulsen Andrea Martin John A. Davis Action Adventure Animation Comedy Family Sci-Fi
7191,cloverfield,2008.0,Mike Vogel,Ben Feldman,Liza Lapira,Matt Reeves,Action Adventure Horror Sci-Fi,Mike Vogel Ben Feldman Liza Lapira Matt Reeves Action Adventure Horror Sci-Fi
1497,teenage mutant ninja turtles ii: the secret of the ooze,1991.0,Kevin Nash,Paige Turco,Ernie Reyes Jr.,Michael Pressman,Action Adventure Comedy Family Sci-Fi,Kevin Nash Paige Turco Ernie Reyes Jr. Michael Pressman Action Adventure Comedy Family Sci-Fi
117,the untouchables,1987.0,Robert De Niro,Billy Drago,Charles Martin Smith,Brian De Palma,Crime Drama Thriller,Robert De Niro Billy Drago Charles Martin Smith Brian De Palma Crime Drama Thriller
6977,no country for old men,2007.0,Kelly Macdonald,Stephen Root,Barry Corbin,Ethan Coen,Crime Drama Thriller,Kelly Macdonald Stephen Root Barry Corbin Ethan Coen Crime Drama Thriller
168530,ride along,2014.0,Bruce McGill,Tika Sumpter,Bryan Callen,Tim Story,Action Comedy Crime Romance,Bruce McGill Tika Sumpter Bryan Callen Tim Story Action Comedy Crime Romance
634,bridget jones's diary,2001.0,Colin Firth,Jim Broadbent,Shirley Henderson,Sharon Maguire,Comedy Drama Romance,Colin Firth Jim Broadbent Shirley Henderson Sharon Maguire Comedy Drama Romance
392,chocolat,2000.0,Lena Olin,Leslie Caron,Hugh O'Conor,Lasse Hallström,Drama Romance,Lena Olin Leslie Caron Hugh O'Conor Lasse Hallström Drama Romance
10327,"legally blonde 2: red, white & blonde",2003.0,Mary Lynn Rajskub,Bruce McGill,Bob Newhart,Charles Herman-Wurmfeld,Comedy,Mary Lynn Rajskub Bruce McGill Bob Newhart Charles Herman-Wurmfeld Comedy
88042,parental guidance,2012.0,Bailee Madison,Gedde Watanabe,Tom Everett Scott,Andy Fickman,Comedy Family,Bailee Madison Gedde Watanabe Tom Everett Scott Andy Fickman Comedy Family
41630,no strings attached,2011.0,Natalie Portman,Greta Gerwig,Mindy Kaling,Ivan Reitman,Comedy Romance,Natalie Portman Greta Gerwig Mindy Kaling Ivan Reitman Comedy Romance
11969,tombstone,1993.0,Michael Biehn,Dana Delany,Powers Boothe,George P. Cosmatos,Action Biography Drama History Romance Western,Michael Biehn Dana Delany Powers Boothe George P. Cosmatos Action Biography Drama History Romance Western
2085,romeo must die,2000.0,Jet Li,Delroy Lindo,Aaliyah,Andrzej Bartkowiak,Action Crime Thriller,Jet Li Delroy Lindo Aaliyah Andrzej Bartkowiak Action Crime Thriller
9286,final destination 3,2006.0,Chelan Simmons,Gina Holden,Crystal Lowe,James Wong,Horror,Chelan Simmons Gina Holden Crystal Lowe James Wong Horror
77877,the lucky one,2012.0,Blythe Danner,Riley Thomas Stewart,Jay R. Ferguson,Scott Hicks,Drama Romance,Blythe Danner Riley Thomas Stewart Jay R. Ferguson Scott Hicks Drama Romance
1265,bridge to terabithia,2007.0,Josh Hutcherson,Zooey Deschanel,Bailee Madison,Gabor Csupo,Adventure Drama Family Fantasy,Josh Hutcherson Zooey Deschanel Bailee Madison Gabor Csupo Adventure Drama Family Fantasy
866,finding neverland,2004.0,Johnny Depp,Kate Winslet,Kelly Macdonald,Marc Forster,Biography Drama Family,Johnny Depp Kate Winslet Kelly Macdonald Marc Forster Biography Drama Family
175555,a madea christmas,2013.0,Alicia Witt,Tika Sumpter,Larry the Cable Guy,Tyler Perry,Comedy Drama,Alicia Witt Tika Sumpter Larry the Cable Guy Tyler Perry Comedy Drama
75174,the grey,2011.0,Liam Neeson,Frank Grillo,James Badge Dale,Joe Carnahan,Action Adventure Drama Thriller,Liam Neeson Frank Grillo James Badge Dale Joe Carnahan Action Adventure Drama Thriller
11096,hide and seek,2005.0,Robert De Niro,Dylan Baker,Robert John Burke,John Polson,Drama Horror Mystery Thriller,Robert De Niro Dylan Baker Robert John Burke John Polson Drama Horror Mystery Thriller
8699,anchorman: the legend of ron burgundy,2004.0,Darcy Donavan,Will Ferrell,Steve Carell,Adam McKay,Comedy,Darcy Donavan Will Ferrell Steve Carell Adam McKay Comedy
769,goodfellas,1990.0,Robert De Niro,Mike Starr,Paul Sorvino,Martin Scorsese,Biography Crime Drama,Robert De Niro Mike Starr Paul Sorvino Martin Scorsese Biography Crime Drama
10923,agent cody banks,2003.0,Daniel Roebuck,Frankie Muniz,Chris Gauthier,Harald Zwart,Action Adventure Comedy Crime Family Romance Thriller,Daniel Roebuck Frankie Muniz Chris Gauthier Harald Zwart Action Adventure Comedy Crime Family Romance Thriller
11283,nanny mcphee,2005.0,Colin Firth,Kelly Macdonald,Imelda Staunton,Kirk Jones,Comedy Family Fantasy,Colin Firth Kelly Macdonald Imelda Staunton Kirk Jones Comedy Family Fantasy
111,scarface,1983.0,Al Pacino,F. Murray Abraham,Mary Elizabeth Mastrantonio,Brian De Palma,Crime Drama,Al Pacino F. Murray Abraham Mary Elizabeth Mastrantonio Brian De Palma Crime Drama
11676,nothing to lose,1997.0,Kelly Preston,Michael McKean,Rebecca Gayheart,Steve Oedekerk,Action Adventure Comedy Crime,Kelly Preston Michael McKean Rebecca Gayheart Steve Oedekerk Action Adventure Comedy Crime
746,the last emperor,1987.0,Cary-Hiroyuki Tagawa,Joan Chen,Victor Wong,Bernardo Bertolucci,Biography Drama History,Cary-Hiroyuki Tagawa Joan Chen Victor Wong Bernardo Bertolucci Biography Drama History
77866,contraband,2012.0,J.K. Simmons,David O'Hara,Lukas Haas,Baltasar Kormákur,Action Crime Drama Thriller,J.K. Simmons David O'Hara Lukas Haas Baltasar Kormákur Action Crime Drama Thriller
9416,money talks,1997.0,Heather Locklear,Paul Sorvino,Faizon Love,Brett Ratner,Action Comedy Crime Thriller,Heather Locklear Paul Sorvino Faizon Love Brett Ratner Action Comedy Crime Thriller
7345,there will be blood,2007.0,Jim Meskimen,Paul F. Tompkins,Kevin Breznahan,Paul Thomas Anderson,Drama,Jim Meskimen Paul F. Tompkins Kevin Breznahan Paul Thomas Anderson Drama
14317,the wild thornberrys movie,2002.0,Alfre Woodard,Flea,Cree Summer,Cathy Malkasian,Adventure Animation Comedy Family Fantasy,Alfre Woodard Flea Cree Summer Cathy Malkasian Adventure Animation Comedy Family Fantasy
20694,rugrats go wild,2003.0,Elizabeth Daily,Cree Summer,Nancy Cartwright,John Eng,Adventure Animation Comedy Family Fantasy Musical,Elizabeth Daily Cree Summer Nancy Cartwright John Eng Adventure Animation Comedy Family Fantasy Musical
12277,undercover brother,2002.0,Dave Chappelle,Eddie Griffin,Chi McBride,Malcolm D. Lee,Action Comedy,Dave Chappelle Eddie Griffin Chi McBride Malcolm D. Lee Action Comedy
9779,the sisterhood of the traveling pants,2005.0,Mike Vogel,America Ferrera,Kyle Schmid,Ken Kwapis,Comedy Drama Family Romance,Mike Vogel America Ferrera Kyle Schmid Ken Kwapis Comedy Drama Family Romance
2140,kiss of the dragon,2001.0,Jet Li,Bridget Fonda,Max Ryan,Chris Nahon,Action Crime Drama Thriller,Jet Li Bridget Fonda Max Ryan Chris Nahon Action Crime Drama Thriller
12620,the house bunny,2008.0,Emma Stone,Katharine McPhee,Beverly D'Angelo,Fred Wolf,Comedy Romance,Emma Stone Katharine McPhee Beverly D'Angelo Fred Wolf Comedy Romance
14177,beauty shop,2005.0,Alfre Woodard,Keshia Knight Pulliam,LisaRaye McCoy,Bille Woodruff,Comedy,Alfre Woodard Keshia Knight Pulliam LisaRaye McCoy Bille Woodruff Comedy
198185,million dollar arm,2014.0,Jon Hamm,Suraj Sharma,Gregory Alan Williams,Craig Gillespie,Biography Drama Sport,Jon Hamm Suraj Sharma Gregory Alan Williams Craig Gillespie Biography Drama Sport
227156,the giver,2014.0,Jeff Bridges,Meryl Streep,Alexander Skarsgård,Phillip Noyce,Drama Romance Sci-Fi,Jeff Bridges Meryl Streep Alexander Skarsgård Phillip Noyce Drama Romance Sci-Fi
10735,what a girl wants,2003.0,Colin Firth,Oliver James,Kelly Preston,Dennie Gordon,Comedy Drama Family Romance,Colin Firth Oliver James Kelly Preston Dennie Gordon Comedy Drama Family Romance
55341,jeepers creepers ii,2003.0,Nicki Aycox,Jonathan Breck,Billy Aaron Brown,Victor Salva,Horror,Nicki Aycox Jonathan Breck Billy Aaron Brown Victor Salva Horror
10030,good luck chuck,2007.0,Dane Cook,Dan Fogler,Chelan Simmons,Mark Helfrich,Comedy Romance,Dane Cook Dan Fogler Chelan Simmons Mark Helfrich Comedy Romance
10623,cradle 2 the grave,2003.0,Jet Li,Tom Arnold,DMX,Andrzej Bartkowiak,Action Crime Drama Thriller,Jet Li Tom Arnold DMX Andrzej Bartkowiak Action Crime Drama Thriller
590,the hours,2002.0,Meryl Streep,Stephen Dillane,Miranda Richardson,Stephen Daldry,Drama Romance,Meryl Streep Stephen Dillane Miranda Richardson Stephen Daldry Drama Romance
9655,she's the man,2006.0,Channing Tatum,Alexandra Breckenridge,Laura Ramsey,Andy Fickman,Comedy Romance,Channing Tatum Alexandra Breckenridge Laura Ramsey Andy Fickman Comedy Romance
1268,mr. bean's holiday,2007.0,Lily Atkinson,Emma de Caunes,Steve Pemberton,Steve Bendelack,Comedy Family,Lily Atkinson Emma de Caunes Steve Pemberton Steve Bendelack Comedy Family
11237,anacondas: the hunt for the blood orchid,2004.0,Nicholas Gonzalez,Salli Richardson-Whitfield,Johnny Messner,Dwight H. Little,Action Adventure Horror Thriller,Nicholas Gonzalez Salli Richardson-Whitfield Johnny Messner Dwight H. Little Action Adventure Horror Thriller
190955,blood ties,2013.0,Mila Kunis,Lili Taylor,Billy Crudup,Guillaume Canet,Crime Drama Thriller,Mila Kunis Lili Taylor Billy Crudup Guillaume Canet Crime Drama Thriller
5123,august rush,2007.0,Robin Williams,Aaron Staton,Marian Seldes,Kirsten Sheridan,Drama Music,Robin Williams Aaron Staton Marian Seldes Kirsten Sheridan Drama Music
4518,elizabeth,1998.0,Fanny Ardant,John Gielgud,Eric Cantona,Shekhar Kapur,Biography Drama History,Fanny Ardant John Gielgud Eric Cantona Shekhar Kapur Biography Drama History
11932,bride of chucky,1998.0,Alexis Arquette,Park Bench,Vince Corazza,Ronny Yu,Comedy Fantasy Horror Romance,Alexis Arquette Park Bench Vince Corazza Ronny Yu Comedy Fantasy Horror Romance
11165,tora! tora! tora!,1970.0,Joseph Cotten,Richard Anderson,James Whitmore,Richard Fleischer,Action Drama History War,Joseph Cotten Richard Anderson James Whitmore Richard Fleischer Action Drama History War
6116,spice world,1997.0,Jason Flemyng,Richard Briers,Victoria Beckham,Bob Spiers,Comedy Family Music,Jason Flemyng Richard Briers Victoria Beckham Bob Spiers Comedy Family Music
57431,the sitter,2011.0,Ari Graynor,J.B. Smoove,Kylie Bunbury,David Gordon Green,Comedy,Ari Graynor J.B. Smoove Kylie Bunbury David Gordon Green Comedy
21724,dance flick,2009.0,Damon Wayans Jr.,Essence Atkins,Chris Elliott,Damien Dante Wayans,Action Comedy Music,Damon Wayans Jr. Essence Atkins Chris Elliott Damien Dante Wayans Action Comedy Music
278,the shawshank redemption,1994.0,Morgan Freeman,Jeffrey DeMunn,Bob Gunton,Frank Darabont,Crime Drama,Morgan Freeman Jeffrey DeMunn Bob Gunton Frank Darabont Crime Drama
9290,crocodile dundee in los angeles,2001.0,Jere Burns,Paul Hogan,Linda Kozlowski,Simon Wincer,Adventure Comedy Crime,Jere Burns Paul Hogan Linda Kozlowski Simon Wincer Adventure Comedy Crime
11543,kingpin,1996.0,Bill Murray,Lin Shaye,Richard Tyson,Bobby Farrelly,Comedy Sport,Bill Murray Lin Shaye Richard Tyson Bobby Farrelly Comedy Sport
152737,august: osage county,2013.0,Benedict Cumberbatch,Meryl Streep,Julia Roberts,John Wells,Drama,Benedict Cumberbatch Meryl Streep Julia Roberts John Wells Drama
13374,ice princess,2005.0,Connie Ray,Trevor Blumas,Amy Stewart,Tim Fywell,Comedy Drama Family Sport,Connie Ray Trevor Blumas Amy Stewart Tim Fywell Comedy Drama Family Sport
8976,a lot like love,2005.0,Aimee Garcia,Tyrone Giordano,James Read,Nigel Cole,Comedy Drama Romance,Aimee Garcia Tyrone Giordano James Read Nigel Cole Comedy Drama Romance
9469,he got game,1998.0,Denzel Washington,Milla Jovovich,Rosario Dawson,Spike Lee,Drama Sport,Denzel Washington Milla Jovovich Rosario Dawson Spike Lee Drama Sport
